timestamp,src_ip,dst_ip,protocol,dst_port,packets,bytes,flow_duration_ms,syn_packets,requests,label
2026-05-02 09:12:35,203.0.113.15,10.0.0.10,TCP,80,13,8840,1223,1,19,HTTP_FLOOD
2026-05-02 09:12:35,203.0.113.41,10.0.0.10,TCP,443,9,5868,1512,0,16,HTTP_FLOOD
2026-05-02 09:12:35,198.51.100.76,10.0.0.10,TCP,443,10,13810,377,0,16,HTTP_FLOOD
2026-05-02 09:12:35,203.0.113.37,10.0.0.10,TCP,443,8,10488,415,0,21,HTTP_FLOOD
2026-05-02 09:12:35,203.0.113.34,10.0.0.10,TCP,80,16,12656,1209,0,20,HTTP_FLOOD
2026-05-02 09:12:35,203.0.113.15,10.0.0.10,TCP,443,12,16416,448,1,18,HTTP_FLOOD
2026-05-02 09:12:35,198.51.100.78,10.0.0.10,TCP,443,17,14518,872,1,18,HTTP_FLOOD
2026-05-02 09:12:35,203.0.113.31,10.0.0.10,TCP,80,15,17430,1426,2,15,HTTP_FLOOD
2026-05-02 09:12:35,203.0.113.31,10.0.0.10,TCP,443,15,17505,548,2,23,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.16,10.0.0.10,TCP,80,13,11466,475,1,19,HTTP_FLOOD
2026-05-02 09:12:36,198.51.100.78,10.0.0.10,TCP,443,20,18340,1681,2,18,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.8,10.0.0.10,TCP,80,15,10020,640,1,21,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.12,10.0.0.10,TCP,80,19,23826,1920,0,20,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.7,10.0.0.10,TCP,80,11,10967,123,0,21,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.20,10.0.0.10,TCP,80,12,13356,293,1,24,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.24,10.0.0.10,TCP,80,18,19584,1975,0,18,HTTP_FLOOD
2026-05-02 09:12:36,198.51.100.78,10.0.0.10,TCP,80,10,10710,35,0,28,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.19,10.0.0.10,TCP,80,16,10672,544,0,25,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.16,10.0.0.10,TCP,443,14,9114,919,0,19,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.35,10.0.0.10,TCP,80,11,9251,1376,2,26,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.28,10.0.0.10,TCP,443,12,16272,85,0,18,HTTP_FLOOD
2026-05-02 09:12:36,198.51.100.76,10.0.0.10,TCP,443,20,15140,1685,0,26,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.36,10.0.0.10,TCP,443,18,22410,1245,2,23,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.32,10.0.0.10,TCP,443,8,10232,1536,0,13,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.9,10.0.0.10,TCP,80,14,16128,1851,0,19,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.35,10.0.0.10,TCP,80,13,9139,377,1,16,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.34,10.0.0.10,TCP,80,15,12315,1675,3,23,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.35,10.0.0.10,TCP,80,13,10387,699,0,23,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.35,10.0.0.10,TCP,443,11,12551,1158,1,19,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.11,10.0.0.10,TCP,80,9,6471,881,1,16,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.41,10.0.0.10,TCP,443,5,3965,120,0,21,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.26,10.0.0.10,TCP,80,19,18544,1623,0,22,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.3,10.0.0.10,TCP,443,17,11662,1251,0,23,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.27,10.0.0.10,TCP,80,12,12504,83,0,29,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.15,10.0.0.10,TCP,80,14,9548,1560,1,16,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.7,10.0.0.10,TCP,80,9,11925,718,0,17,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.40,10.0.0.10,TCP,443,12,14964,1846,1,17,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.13,10.0.0.10,TCP,443,18,11358,1484,0,21,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.18,10.0.0.10,TCP,443,13,17277,1304,0,17,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.2,10.0.0.10,TCP,80,13,10218,239,0,25,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.29,10.0.0.10,TCP,443,10,6550,928,0,21,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.27,10.0.0.10,TCP,80,11,9460,1699,0,20,HTTP_FLOOD
2026-05-02 09:12:36,198.51.100.77,10.0.0.10,TCP,80,18,12834,1364,0,9,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.20,10.0.0.10,TCP,443,13,11245,887,0,17,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.9,10.0.0.10,TCP,443,18,17406,438,0,22,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.22,10.0.0.10,TCP,80,12,14376,1641,2,21,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.28,10.0.0.10,TCP,80,9,9351,952,1,16,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.22,10.0.0.10,TCP,80,7,7644,1411,0,17,HTTP_FLOOD
2026-05-02 09:12:36,198.51.100.79,10.0.0.10,TCP,443,12,7584,1663,0,29,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.32,10.0.0.10,TCP,80,14,19320,1944,1,19,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.5,10.0.0.10,TCP,80,11,11165,576,0,17,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.23,10.0.0.10,TCP,80,14,18340,1221,0,12,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.37,10.0.0.10,TCP,80,22,23716,1431,0,21,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.18,10.0.0.10,TCP,80,13,9997,680,0,18,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.31,10.0.0.10,TCP,80,11,9229,1458,0,22,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.16,10.0.0.10,TCP,80,15,14010,576,1,22,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.33,10.0.0.10,TCP,80,11,8118,272,1,16,HTTP_FLOOD
2026-05-02 09:12:36,198.51.100.78,10.0.0.10,TCP,443,10,11100,897,0,23,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.37,10.0.0.10,TCP,80,20,26640,1170,0,18,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.26,10.0.0.10,TCP,80,11,13849,1517,0,24,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.37,10.0.0.10,TCP,80,12,15336,1616,1,23,HTTP_FLOOD
2026-05-02 09:12:36,198.51.100.79,10.0.0.10,TCP,80,20,24360,1129,0,24,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.5,10.0.0.10,TCP,80,11,7920,391,0,23,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.37,10.0.0.10,TCP,443,15,15030,428,0,18,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.18,10.0.0.10,TCP,443,17,20774,553,0,25,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.34,10.0.0.10,TCP,80,15,9165,1780,1,23,HTTP_FLOOD
2026-05-02 09:12:36,198.51.100.78,10.0.0.10,TCP,80,11,7436,565,1,23,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.34,10.0.0.10,TCP,443,10,11790,1244,0,7,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.5,10.0.0.10,TCP,80,14,18830,1572,2,21,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.23,10.0.0.10,TCP,443,12,15096,512,1,24,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.19,10.0.0.10,TCP,80,22,21384,772,2,19,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.33,10.0.0.10,TCP,80,10,9870,590,1,21,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.2,10.0.0.10,TCP,80,16,9680,1324,1,19,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.36,10.0.0.10,TCP,80,20,15980,1941,2,21,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.10,10.0.0.10,TCP,443,14,10248,1012,0,20,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.37,10.0.0.10,TCP,443,20,21480,1903,2,23,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.20,10.0.0.10,TCP,80,15,13890,1466,1,14,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.29,10.0.0.10,TCP,80,12,8220,502,1,22,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.8,10.0.0.10,TCP,443,14,13230,945,1,15,HTTP_FLOOD
2026-05-02 09:12:36,198.51.100.77,10.0.0.10,TCP,443,18,13734,1065,1,15,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.33,10.0.0.10,TCP,443,19,16435,1187,0,24,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.36,10.0.0.10,TCP,80,8,8992,783,0,25,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.16,10.0.0.10,TCP,80,17,15691,232,3,18,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.35,10.0.0.10,TCP,80,15,20160,1407,1,22,HTTP_FLOOD
2026-05-02 09:12:36,203.0.113.5,10.0.0.10,TCP,443,14,14672,1580,1,20,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.27,10.0.0.10,TCP,443,14,15022,49,1,20,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.23,10.0.0.10,TCP,443,11,7777,1584,0,23,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.12,10.0.0.10,TCP,80,16,15664,690,0,24,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.23,10.0.0.10,TCP,443,17,14790,697,0,18,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.33,10.0.0.10,TCP,80,10,9900,671,0,21,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.17,10.0.0.10,TCP,80,13,15041,1636,1,23,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.1,10.0.0.10,TCP,443,21,20097,1956,1,19,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.39,10.0.0.10,TCP,443,19,16188,579,2,21,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.35,10.0.0.10,TCP,443,10,13920,1595,0,18,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.40,10.0.0.10,TCP,80,19,15409,435,0,14,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.34,10.0.0.10,TCP,80,15,16920,1013,0,21,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.28,10.0.0.10,TCP,443,22,30668,1338,0,22,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.19,10.0.0.10,TCP,443,12,14208,1895,0,13,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.20,10.0.0.10,TCP,443,15,12720,256,0,20,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.26,10.0.0.10,TCP,80,11,13640,671,0,18,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.22,10.0.0.10,TCP,80,11,11286,1460,0,20,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.36,10.0.0.10,TCP,80,13,10985,1428,1,13,HTTP_FLOOD
2026-05-02 09:12:37,198.51.100.76,10.0.0.10,TCP,80,17,14008,961,0,23,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.8,10.0.0.10,TCP,80,13,7800,175,0,15,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.2,10.0.0.10,TCP,443,16,20464,1548,0,18,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.1,10.0.0.10,TCP,80,10,6940,137,0,16,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.3,10.0.0.10,TCP,80,17,22270,1715,0,19,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.10,10.0.0.10,TCP,80,12,16692,59,0,32,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.2,10.0.0.10,TCP,80,15,12075,1250,2,20,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.22,10.0.0.10,TCP,80,14,10318,797,0,20,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.7,10.0.0.10,TCP,80,10,6630,1038,2,16,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.19,10.0.0.10,TCP,80,16,10064,366,0,22,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.38,10.0.0.10,TCP,80,19,18145,1328,0,23,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.19,10.0.0.10,TCP,443,12,15576,811,1,23,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.36,10.0.0.10,TCP,80,14,13356,939,1,24,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.36,10.0.0.10,TCP,80,15,9750,1680,1,16,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.8,10.0.0.10,TCP,80,14,17514,144,0,21,HTTP_FLOOD
2026-05-02 09:12:37,198.51.100.79,10.0.0.10,TCP,80,13,11531,1066,0,17,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.39,10.0.0.10,TCP,443,19,24814,1438,0,18,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.1,10.0.0.10,TCP,80,13,9126,1484,0,25,HTTP_FLOOD
2026-05-02 09:12:37,198.51.100.78,10.0.0.10,TCP,80,14,11214,245,0,20,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.27,10.0.0.10,TCP,80,12,13980,1508,0,12,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.33,10.0.0.10,TCP,80,20,13920,544,0,19,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.21,10.0.0.10,TCP,80,11,11891,1053,0,24,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.37,10.0.0.10,TCP,80,14,14588,702,1,15,HTTP_FLOOD
2026-05-02 09:12:37,198.51.100.76,10.0.0.10,TCP,443,16,18832,824,1,22,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.22,10.0.0.10,TCP,443,20,14720,1157,1,22,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.34,10.0.0.10,TCP,443,14,13748,1673,0,20,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.31,10.0.0.10,TCP,443,19,19437,1337,2,21,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.16,10.0.0.10,TCP,80,14,17332,49,0,14,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.13,10.0.0.10,TCP,443,18,15552,685,0,14,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.10,10.0.0.10,TCP,80,13,15015,1500,1,27,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.27,10.0.0.10,TCP,443,14,12810,1539,0,25,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.6,10.0.0.10,TCP,443,14,10724,902,0,16,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.3,10.0.0.10,TCP,443,10,13720,1142,0,17,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.33,10.0.0.10,TCP,443,13,12727,1329,1,26,HTTP_FLOOD
2026-05-02 09:12:37,198.51.100.77,10.0.0.10,TCP,80,24,15120,1998,2,20,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.23,10.0.0.10,TCP,80,9,12546,304,0,19,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.34,10.0.0.10,TCP,80,12,12108,292,0,24,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.25,10.0.0.10,TCP,80,11,13233,48,1,22,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.29,10.0.0.10,TCP,443,16,15008,1526,1,23,HTTP_FLOOD
2026-05-02 09:12:37,198.51.100.77,10.0.0.10,TCP,443,14,18242,1431,0,27,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.1,10.0.0.10,TCP,80,12,15084,1084,1,21,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.20,10.0.0.10,TCP,443,11,13563,1717,1,16,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.40,10.0.0.10,TCP,443,19,20520,849,3,24,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.30,10.0.0.10,TCP,80,16,14192,1327,2,25,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.28,10.0.0.10,TCP,443,19,15295,1057,0,12,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.32,10.0.0.10,TCP,80,15,12255,1650,1,14,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.5,10.0.0.10,TCP,80,14,12628,849,0,22,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.24,10.0.0.10,TCP,80,16,13584,1763,1,15,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.41,10.0.0.10,TCP,80,18,21564,1967,1,21,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.10,10.0.0.10,TCP,443,14,9520,916,0,22,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.34,10.0.0.10,TCP,80,15,18075,1468,0,19,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.26,10.0.0.10,TCP,443,15,12795,1020,0,15,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.5,10.0.0.10,TCP,443,15,19635,1375,1,26,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.11,10.0.0.10,TCP,80,12,7536,1431,0,27,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.36,10.0.0.10,TCP,80,10,8200,830,1,21,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.6,10.0.0.10,TCP,443,21,17493,628,0,19,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.36,10.0.0.10,TCP,80,22,13464,27,1,27,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.3,10.0.0.10,TCP,80,7,5915,1976,0,17,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.10,10.0.0.10,TCP,443,12,10164,1515,1,16,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.1,10.0.0.10,TCP,443,11,14124,1969,0,16,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.20,10.0.0.10,TCP,80,12,9252,1677,2,18,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.18,10.0.0.10,TCP,80,18,16038,1416,3,17,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.40,10.0.0.10,TCP,80,20,15360,1938,1,18,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.21,10.0.0.10,TCP,80,16,21648,605,0,19,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.16,10.0.0.10,TCP,80,17,11271,734,0,24,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.39,10.0.0.10,TCP,80,16,10096,1984,0,26,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.21,10.0.0.10,TCP,80,20,13720,1487,0,18,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.10,10.0.0.10,TCP,80,12,7260,1928,2,19,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.4,10.0.0.10,TCP,80,10,8330,1096,0,23,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.1,10.0.0.10,TCP,443,19,20976,1903,1,25,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.29,10.0.0.10,TCP,443,12,8172,552,1,33,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.7,10.0.0.10,TCP,80,21,12852,1851,0,20,HTTP_FLOOD
2026-05-02 09:12:37,198.51.100.78,10.0.0.10,TCP,80,8,6192,680,1,25,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.39,10.0.0.10,TCP,443,12,12132,590,0,20,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.9,10.0.0.10,TCP,443,13,13416,1017,0,29,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.4,10.0.0.10,TCP,80,17,16218,995,1,20,HTTP_FLOOD
2026-05-02 09:12:37,198.51.100.78,10.0.0.10,TCP,443,12,9024,1388,0,13,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.41,10.0.0.10,TCP,443,12,8376,941,1,20,HTTP_FLOOD
2026-05-02 09:12:37,203.0.113.36,10.0.0.10,TCP,80,9,9162,248,0,17,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.5,10.0.0.10,TCP,80,18,25110,881,3,19,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.16,10.0.0.10,TCP,443,15,17580,703,1,14,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.34,10.0.0.10,TCP,80,10,13270,343,0,18,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.14,10.0.0.10,TCP,443,18,20970,1207,2,22,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.37,10.0.0.10,TCP,443,13,15756,1473,0,19,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.27,10.0.0.10,TCP,443,10,13610,1460,0,20,HTTP_FLOOD
2026-05-02 09:12:38,198.51.100.79,10.0.0.10,TCP,80,14,17234,1880,0,20,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.14,10.0.0.10,TCP,80,17,11968,1567,1,9,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.26,10.0.0.10,TCP,443,12,12000,1686,0,25,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.22,10.0.0.10,TCP,443,7,4606,936,0,21,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.1,10.0.0.10,TCP,80,12,13944,840,1,19,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.32,10.0.0.10,TCP,80,14,17444,1578,2,23,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.12,10.0.0.10,TCP,80,15,10080,669,0,21,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.23,10.0.0.10,TCP,443,8,7504,1537,1,17,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.9,10.0.0.10,TCP,443,16,20384,199,0,33,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.37,10.0.0.10,TCP,80,16,20608,1128,1,19,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.6,10.0.0.10,TCP,443,21,20811,1947,4,20,HTTP_FLOOD
2026-05-02 09:12:38,198.51.100.78,10.0.0.10,TCP,443,15,20955,1702,0,19,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.28,10.0.0.10,TCP,80,9,8460,200,0,21,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.5,10.0.0.10,TCP,80,26,18850,1643,0,23,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.9,10.0.0.10,TCP,80,8,9336,731,0,19,HTTP_FLOOD
2026-05-02 09:12:38,198.51.100.79,10.0.0.10,TCP,443,19,26125,256,0,27,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.18,10.0.0.10,TCP,80,13,9386,560,0,23,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.4,10.0.0.10,TCP,443,21,22953,945,2,22,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.12,10.0.0.10,TCP,80,12,10560,714,0,22,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.28,10.0.0.10,TCP,80,13,14326,1810,1,16,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.25,10.0.0.10,TCP,80,18,12294,407,0,13,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.23,10.0.0.10,TCP,443,10,13120,87,0,21,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.27,10.0.0.10,TCP,80,18,23742,1783,1,30,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.26,10.0.0.10,TCP,80,11,14432,49,3,25,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.28,10.0.0.10,TCP,443,23,31579,1158,1,22,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.12,10.0.0.10,TCP,443,18,17082,637,0,29,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.3,10.0.0.10,TCP,80,18,23922,292,1,21,HTTP_FLOOD
2026-05-02 09:12:38,198.51.100.76,10.0.0.10,TCP,443,6,7500,125,0,18,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.32,10.0.0.10,TCP,80,16,18656,487,0,11,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.5,10.0.0.10,TCP,443,13,13117,1862,3,18,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.15,10.0.0.10,TCP,80,22,27456,654,0,4,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.4,10.0.0.10,TCP,80,18,13824,1840,1,13,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.1,10.0.0.10,TCP,80,19,16378,1418,1,15,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.3,10.0.0.10,TCP,80,11,7326,1531,1,22,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.38,10.0.0.10,TCP,443,9,11808,282,0,26,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.30,10.0.0.10,TCP,80,13,15002,1638,1,15,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.10,10.0.0.10,TCP,443,15,19485,676,1,20,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.19,10.0.0.10,TCP,80,10,12910,570,0,18,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.24,10.0.0.10,TCP,80,9,8235,611,1,21,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.9,10.0.0.10,TCP,443,9,5418,325,0,13,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.39,10.0.0.10,TCP,80,20,15140,1201,1,23,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.9,10.0.0.10,TCP,443,16,11856,934,0,18,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.32,10.0.0.10,TCP,443,17,15895,1374,1,19,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.38,10.0.0.10,TCP,80,17,15657,1608,0,26,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.11,10.0.0.10,TCP,80,15,20280,765,1,19,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.14,10.0.0.10,TCP,80,16,14624,1534,0,17,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.29,10.0.0.10,TCP,443,13,17576,898,0,22,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.6,10.0.0.10,TCP,80,15,13650,1905,0,22,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.21,10.0.0.10,TCP,80,18,12834,1101,0,22,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.17,10.0.0.10,TCP,80,11,13530,1202,0,16,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.40,10.0.0.10,TCP,80,14,11858,632,2,22,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.1,10.0.0.10,TCP,80,17,13175,1016,1,16,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.17,10.0.0.10,TCP,80,15,15195,1239,2,27,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.16,10.0.0.10,TCP,80,14,18256,1989,0,12,HTTP_FLOOD
2026-05-02 09:12:38,203.0.113.23,10.0.0.10,TCP,80,24,17808,236,1,22,HTTP_FLOOD
